,MONTH,STORECODE,DAY,BILL_ID,BILL_AMT,QTY,VALUE,PRICE,GRP,SGRP,SSGRP,CMP,MBRD,BRD
25536,M3,N7,13,T7447,5.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
25537,M3,N7,13,T7453,325.0,2.0,60.0,30.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
25538,M3,N7,13,T7453,325.0,2.0,80.0,40.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD
25539,M3,N7,13,T7453,325.0,1.0,185.0,185.0,BREAKFAST CEREALS,HOT CEREALS,OATS,MARICO INDS,SAFFOLA,SAFFOLA
25540,M3,N7,15,T7462,532.0,1.0,19.0,19.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
25541,M3,N7,15,T7462,532.0,1.0,252.0,252.0,PACKAGED PURE GHEE,PACKAGED PURE GHEE,PACKAGED PURE GHEE,PARAG MILK FOODS PVT. LTD.,GOWARDHAN,GOWARDHAN
25542,M3,N7,15,T7462,532.0,1.0,51.0,51.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,TATA GLOBAL BEVERAGES LTD,TATA AGNI,TATA AGNI EXTRA STRONG LEAVES
25543,M3,N7,15,T7462,532.0,2.0,210.0,105.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,KIRTI AGROVET LTD,KIRTI GOLD,KIRTI GOLD
25544,M3,N7,15,T7463,306.0,4.0,84.0,21.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,WIPRO CONS PRODS,SANTOOR,SANTOOR
25545,M3,N7,15,T7463,306.0,1.0,222.0,222.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED
25546,M3,N7,20,T7495,9.75,1.0,9.75,9.75,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PATANJALI BISCUITS PVT LTD,PATANJALI,PATANJALI
25547,M3,N7,20,T7499,61.0,1.0,20.0,20.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
25548,M3,N7,20,T7499,61.0,1.0,41.0,41.0,SPICES (03/04),BLENDED,GARAM MASALA-BASIC MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
25549,M3,N7,20,T7501,22.0,1.0,22.0,22.0,PACKAGED ATTA (1/95),SOOJI,SOOJI,SHRI BHAGAWATI FOODS,UTTAM,UTTAM
25550,M3,N7,20,T7502,9.5,1.0,9.5,9.5,SPICES (03/04),BLENDED,CHICKEN MASALA-NON VEG MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
25551,M3,N7,21,T7503,62.5,1.0,52.5,52.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,MAHILA GRIHA UDYOG,SASA,SASA LIQUID DETERGENT
25552,M3,N7,21,T7503,62.5,1.0,10.0,10.0,SPICES (03/04),BLENDED,PANEER MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
25553,M3,N7,21,T7506,786.0,2.0,34.0,17.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,RIN,RIN ADVANCED
25554,M3,N7,21,T7506,786.0,1.0,42.0,42.0,PACKAGED ATTA (1/95),SOOJI,SOOJI,SHREE BHAGWATI FLOUR,UTTAM,UTTAM
25555,M3,N7,21,T7506,786.0,1.0,110.0,110.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
25556,M3,N7,21,T7506,786.0,1.0,600.0,600.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,ADANI WILMAR,FORTUNE,FORTUNE
25557,M3,N7,23,T7519,5.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
25558,M3,N7,23,T7520,52.0,1.0,52.0,52.0,PACKAGED ATTA (1/95),SOOJI,SOOJI,SHREE BHAGWATI FLOUR,UTTAM,UTTAM
25559,M3,N7,23,T7521,178.0,1.0,28.0,28.0,SPICES (03/04),BLENDED,GARAM MASALA-BASIC MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
25560,M3,N7,23,T7521,178.0,1.0,30.0,30.0,SPICES (03/04),PURE,TURMERIC/HALDI-PURE SPICES,TATA CHEM,TATA SAMPANN,TATA SAMPANN
25561,M3,N7,23,T7521,178.0,1.0,120.0,120.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,GHODAWAT FOODS,STAR,STAR
25562,M3,N7,24,T7523,5.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
25563,M3,N7,24,T7527,120.0,1.0,120.0,120.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,GHODAWAT FOODS,STAR,STAR
25564,M3,N7,24,T7530,15.0,1.0,15.0,15.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,INDO NISSIN,TOP RAMEN,TOP RAMEN ATTA MASALA
25565,M3,N7,25,T7532,9.75,1.0,9.75,9.75,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HAPPY HAPPY,HAPPY HAPPY
25566,M3,N7,25,T7537,220.0,4.0,40.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
25567,M3,N7,25,T7537,220.0,1.0,30.0,30.0,VERMICELLI & NOODLE,VERMICILLI,VERMICILLI,PRAYAG FOODS,PREMIUM,PREMIUM
25568,M3,N7,25,T7537,220.0,1.0,130.0,130.0,PACKAGED PURE GHEE,PACKAGED PURE GHEE,PACKAGED PURE GHEE,PARAG MILK FOODS PVT. LTD.,GOWARDHAN,GOWARDHAN
25569,M3,N7,25,T7537,220.0,1.0,20.0,20.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
25570,M3,N7,27,T7545,9.75,1.0,9.75,9.75,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
25571,M3,N7,27,T7546,65.75,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE ELAICHI DELT
25572,M3,N7,27,T7546,65.75,1.0,22.0,22.0,VERMICELLI & NOODLE,PASTA,PASTA,FIELDFRESH FOODS PRIVATE LTD,DEL MONTE,DEL MONTE
25573,M3,N7,27,T7546,65.75,1.0,38.75,38.75,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
25574,M3,N7,28,T7547,2029.49,1.0,31.5,31.5,SPICES (03/04),BLENDED,KITCHEN KING-BASIC MASALA,S NARENDRA KUMAR,EVEREST,EVEREST KITCHEN KN
25575,M3,N7,28,T7547,2029.49,1.0,31.0,31.0,SPICES (03/04),BLENDED,CHAT MASALA-SNACK MASALA,K C J & CO,EVEREST,EVEREST
25576,M3,N7,28,T7547,2029.49,1.0,280.0,280.0,PACKAGED PURE GHEE,PACKAGED PURE GHEE,PACKAGED PURE GHEE,PARAG MILK FOODS PVT. LTD.,GOWARDHAN,GOWRDHAN PREMIUM
25577,M3,N7,28,T7547,2029.49,1.0,550.0,550.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,CARGILL FOODS,GEMINI,GEMINI
25578,M3,N7,28,T7547,2029.49,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,LITTLE HEARTS,LITTLE HEARTS
25579,M3,N7,28,T7547,2029.49,1.0,9.5,9.5,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE TOP,PARLE TOP
25580,M3,N7,28,T7547,2029.49,4.0,136.0,34.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE DIGESTIVE
25581,M3,N7,28,T7547,2029.49,4.0,160.0,40.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
25582,M3,N7,28,T7547,2029.49,2.0,19.5,9.75,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
25583,M3,N7,28,T7547,2029.49,1.0,96.5,96.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF MATIC TOP LOAD LIQUIDS
25584,M3,N7,28,T7547,2029.49,2.0,50.0,25.0,PACKAGED ATTA (1/95),SOOJI,SOOJI,SHRI BHAGAWATI FOODS,UTTAM,UTTAM
25585,M3,N7,28,T7547,2029.49,3.0,129.99,43.33,LIQUID TOILET SOAPS  (8/93),HAND WASH,HAND WASH,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
25586,M3,N7,28,T7547,2029.49,3.0,175.5,58.5,PRE-POST WASH PRODUCTS,LIQUID BLEACHES,LIQUID BLEACHES,HINDUSTAN UNILEVER LIMITED,RIN,RIN
25587,M3,N7,28,T7547,2029.49,1.0,210.0,210.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,GIRNAR FOOD & BEVER,GIRNAR,ROYAL CUP
25588,M3,N7,28,T7547,2029.49,1.0,130.0,130.0,PACKAGED RICE (1/95),BASMATI RICE,BASMATI RICE,ADANI WILMAR,FORTUNE,FORTUNE BIRYANI SPECIAL
25589,M3,N7,28,T7548,41.0,1.0,41.0,41.0,SPICES (03/04),BLENDED,GARAM MASALA-BASIC MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
25590,M3,N7,28,T7549,116.5,1.0,116.5,116.5,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,HINDUSTAN UNILEVER LIMITED,KISSAN,KISSAN FRESH KETCHUP
25591,M3,N7,28,T7551,13.0,1.0,13.0,13.0,BATTERIES,NON-ALKALINE,AA-SIZE,EVEREADY INDS,EVEREADY,EVEREADY 1015
25592,M3,N7,28,T7554,845.0,1.0,28.0,28.0,VANASPATI CONS PACK (8/94),VANASPATI CONS PACK (8/94),VANASPATI CONS PACK (8/94),CARGILL FOODS,GEMINI,GEMINI
25593,M3,N7,28,T7554,845.0,1.0,35.0,35.0,SPICES (03/04),PURE,GINGER-PURE SPICES,BEDEKAR,BEDEKAR,BEDEKAR
25594,M3,N7,28,T7554,845.0,2.0,278.0,139.0,REFINED EDIBLE OILS-ALL PACKS,BLENDED OIL,BLENDED OIL,MARICO INDS,SAFFOLA,SAFFOLA GOLD
25595,M3,N7,28,T7554,845.0,1.0,89.0,89.0,CLEANERS - FLOOR,LIQUIDS,LIQUIDS,R S INDUSTRIES,SUNNY,SUNNY
25596,M3,N7,28,T7554,845.0,1.0,31.0,31.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,MARICO INDS,SAFFOLA,SAFFOLA
25597,M3,N7,28,T7554,845.0,1.0,77.0,77.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
25598,M3,N7,28,T7554,845.0,1.0,82.0,82.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP NEW
25599,M3,N7,28,T7554,845.0,1.0,225.0,225.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,TATA GLOBAL BEVERAGES LTD,TATA GOLD,TATA GOLD
25600,M3,N7,28,T7555,140.0,1.0,30.0,30.0,DIGESTIVES,TABLETS,TABLETS,DABUR,HAJMOLA,HAJMOLA ANARDANA
25601,M3,N7,28,T7555,140.0,1.0,110.0,110.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,LIBERTY OIL MILLS,SUNDAY,SUNDAY
25602,M3,N7,28,T7557,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HAPPY HAPPY,HAPPY HAPPY
25603,M3,N7,29,T7558,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,I T C,SUNFEAST MOM'S MAGIC,SUNFEAST MOM'S MGC CSHW & ALND
25604,M3,N7,29,T7560,630.0,1.0,80.0,80.0,TALCUM POWDERS,TALCUM POWDERS,TALCUM POWDERS,HINDUSTAN UNILEVER LIMITED,POND'S,PONDS DREAMFLOWER
25605,M3,N7,29,T7560,630.0,1.0,550.0,550.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,ADANI WILMAR,FORTUNE,FORTUNE
25606,M3,N7,29,T7563,20.0,1.0,20.0,20.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
25607,M3,N7,30,T7564,30.0,1.0,30.0,30.0,SPICES (03/04),PURE,TURMERIC/HALDI-PURE SPICES,TATA CHEM,TATA SAMPANN,TATA SAMPANN
25608,M3,N7,30,T7565,1096.0,2.0,20.0,10.0,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
25609,M3,N7,30,T7565,1096.0,1.0,69.0,69.0,COCONUT OIL PKTYP (08/02),BRANDED,RIGID,MARICO INDS,PARACHUTE,PARACHUTE
25610,M3,N7,30,T7565,1096.0,1.0,75.0,75.0,SPICES (03/04),PURE,ASOFOETIDA/HING-PURE MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
25611,M3,N7,30,T7565,1096.0,1.0,550.0,550.0,PACKAGED PURE GHEE,PACKAGED PURE GHEE,PACKAGED PURE GHEE,PARAG MILK FOODS PVT. LTD.,GOWARDHAN,GOWARDHAN
25612,M3,N7,30,T7565,1096.0,1.0,220.0,220.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
25613,M3,N7,30,T7565,1096.0,1.0,28.0,28.0,SPICES (03/04),PURE,JEERA POWDER-PURE SPICES,S NARENDRA KUMAR,EVEREST,EVEREST
25614,M3,N7,30,T7565,1096.0,1.0,27.0,27.0,SPICES (03/04),PURE,CORIANDER/DHANI-PURE SPICES,S NARENDRA KUMAR,EVEREST,EVEREST
25615,M3,N7,30,T7565,1096.0,1.0,21.0,21.0,SPICES (03/04),BLENDED,KANDA LASUN MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
25616,M3,N7,30,T7565,1096.0,1.0,86.0,86.0,CLEANERS - TOILET,LIQUIDS,LIQUIDS,RECKITT BENCKISER,HARPIC POWER,HARPIC POWER PLUS
25617,M3,N7,30,T7566,93.0,1.0,93.0,93.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,LIBERTY OIL MILLS,SUNDAY,SUNDAY
25618,M3,N7,30,T7571,570.0,1.0,30.0,30.0,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
25619,M3,N7,30,T7571,570.0,1.0,85.0,85.0,CLEANERS - FLOOR,LIQUIDS,LIQUIDS,R S INDUSTRIES,SUNNY,SUNNY
25620,M3,N7,30,T7571,570.0,1.0,215.0,215.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HINDUSTAN UNILEVER LIMITED,RED LABEL,BROOKE BOND RED LABEL
25621,M3,N7,30,T7571,570.0,2.0,240.0,120.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,ADANI WILMAR,FORTUNE,FORTUNE
25622,M3,N7,31,T7573,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE DIGESTIVE
25623,M3,N7,31,T7576,45.0,1.0,45.0,45.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
25624,M3,N8,1,T1450,287.0,2.0,220.0,110.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,ADANI WILMAR,FORTUNE,FORTUNE
25625,M3,N8,1,T1450,287.0,1.0,33.0,33.0,SPICES (03/04),BLENDED,CHAT MASALA-SNACK MASALA,K C J & CO,EVEREST,EVEREST
25626,M3,N8,1,T1450,287.0,1.0,34.0,34.0,SPICES (03/04),BLENDED,KITCHEN KING-BASIC MASALA,S NARENDRA KUMAR,EVEREST,EVEREST KITCHEN KN
25627,M3,N8,1,T1456,175.0,1.0,82.0,82.0,CLEANERS - TOILET,LIQUIDS,LIQUIDS,RECKITT BENCKISER,HARPIC POWER,HARPIC POWER PLUS
25628,M3,N8,1,T1456,175.0,1.0,93.0,93.0,CLEANERS - FLOOR,LIQUIDS,LIQUIDS,RECKITT BENCKISER,LIZOL,LIZOL DISINFECT FLR CLNR
25629,M3,N8,1,T1461,140.0,1.0,140.0,140.0,NON-REFINED OILS   (9/93),TIL OIL,TIL OIL,RECON,TEZ,TEZ
25630,M3,N8,1,T1462,220.0,2.0,220.0,110.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,ADANI WILMAR,FORTUNE,FORTUNE
25631,M3,N8,1,T1463,99.0,1.0,99.0,99.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,HINDUSTAN UNILEVER LIMITED,KISSAN,KISSAN FRESH KETCHUP
25632,M3,N8,1,T1468,60.0,5.0,60.0,12.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
25633,M3,N8,1,T1470,90.0,2.0,50.0,25.0,SPICES (03/04),PURE,KASOORI METHI-PURE MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
25634,M3,N8,1,T1470,90.0,2.0,40.0,20.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
25635,M3,N8,2,T1471,180.0,4.0,180.0,45.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
25636,M3,N8,2,T1473,89.0,1.0,59.0,59.0,"FRAGRANCE-PERFUM,DEO & COLOGNE",FRAGRANCE - DEODORANT,FRAGRANCE - DEODORANT,J K ANSELL,KAMA SUTRA,KAMASUTRA SPARK
25637,M3,N8,2,T1473,89.0,1.0,30.0,30.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO CHOCOLATE
25638,M3,N8,2,T1480,56.0,1.0,56.0,56.0,PRE-POST WASH PRODUCTS,FABRIC SOFTNERS,FABRIC SOFTNERS,HINDUSTAN UNILEVER LIMITED,COMFORT,COMFORT PINK - LILY FRESH
25639,M3,N8,2,T1483,269.0,1.0,110.0,110.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,GIRNAR FOOD & BEVER,GIRNAR,ROYAL CUP
25640,M3,N8,2,T1483,269.0,1.0,20.0,20.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
25641,M3,N8,2,T1483,269.0,1.0,139.0,139.0,REFINED EDIBLE OILS-ALL PACKS,BLENDED OIL,BLENDED OIL,MARICO INDS,SAFFOLA,SAFFOLA GOLD
25642,M3,N8,2,T1485,86.0,1.0,36.0,36.0,CLEANERS - FLOOR,LIQUIDS,LIQUIDS,SUNNY HOME CARE PVT LTD,SUNNY,SUNNY
25643,M3,N8,2,T1485,86.0,1.0,50.0,50.0,AGARBATTI & DHOOPBATTI,DHOOPBATTI,DHOOPBATTI,SHALIMAR AGARBATTI COMPANY,SHALIMAR,SHALIMAR
25644,M3,N8,3,T1487,144.0,1.0,53.0,53.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
25645,M3,N8,3,T1487,144.0,1.0,91.0,91.0,CLEANERS - FLOOR,LIQUIDS,LIQUIDS,RECKITT BENCKISER,HARPIC,HARPIC
25646,M3,N8,3,T1488,523.0,5.0,125.0,25.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT JAM
25647,M3,N8,3,T1488,523.0,10.0,100.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
25648,M3,N8,3,T1488,523.0,2.0,178.0,89.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
25649,M3,N8,3,T1488,523.0,1.0,120.0,120.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,TATA GLOBAL BEVERAGES LTD,TATA TETLEY,TATA TETLEY
25650,M3,N8,3,T1492,24.0,2.0,24.0,12.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
25651,M3,N8,3,T1494,20.0,1.0,20.0,20.0,AGARBATTI & DHOOPBATTI,AGARBATTI,AGARBATTI,G T PRODUCTS,G T,G T
25652,M3,N8,3,T1499,140.0,1.0,140.0,140.0,CHEESE        (4/94),CHEESE SPREAD,CHEESE SPREAD,BRITANNIA DAIRY PVT LTD,BRITANNIA,BRITANNIA
25653,M3,N8,3,T1504,90.0,1.0,90.0,90.0,COFFEE,INSTANT COFFEE,INSTANT COFFEE,NESTLE INDIA,SUNRISE,NESCAFE SUNRISE
25654,M3,N8,3,T1505,88.0,1.0,88.0,88.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,NESTLE INDIA,MAGGI,MAGGI TOMATO SAUCE
25655,M3,N8,3,T1506,20.0,1.0,20.0,20.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI NUTRILICIOUS ATTA NOODLE
25656,M3,N8,3,T1507,285.0,3.0,285.0,95.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,PARAKH FOODS AND OILS LIMITED,SAMRAT VILINA,SAMRAT VILINA
25657,M3,N8,3,T1510,40.0,1.0,40.0,40.0,SALTY SNACKS (2/97),MIX/CHIVRA/CHANACHUR,MIX/CHIVRA/CHANACHUR,GARDEN HYGIENIC SNACKS,GARDEN,GARDEN
25658,M3,N8,3,T1514,445.0,1.0,180.0,180.0,SKIN CREAMS,FACE WASH,FACE WASH,L'OREAL INDIA,GARNIER,GARNIER MEN POWER WHITE
25659,M3,N8,3,T1514,445.0,1.0,30.0,30.0,HAIR DYES     (1/76),HAIR DYES     (1/76),HAIR DYES     (1/76),GODREJ CONSUMER PRODS,GODREJ EXPERT RICH CREME,GODREJ EXPERT RICH CRM
25660,M3,N8,3,T1514,445.0,1.0,25.0,25.0,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,STAINLESS STEEL,GILLETTE WINNER
25661,M3,N8,3,T1514,445.0,1.0,75.0,75.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,PATANJALI AYURVED LTD,PATANJALI,DANT KANTI
25662,M3,N8,3,T1514,445.0,1.0,135.0,135.0,SHAMPOO - BY SEGMENTS,BOTTLES / TUBES,BOTTLES / TUBES,L'OREAL INDIA,L'OREAL,L'OREAL PARIS
25663,M3,N8,3,T1515,177.0,1.0,177.0,177.0,NON-REFINED OILS   (9/93),TIL OIL,TIL OIL,RECON,TILSONA,TILSONA TIL OIL
25664,M3,N8,3,T1516,60.0,2.0,60.0,30.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SAFFRON
25665,M3,N8,4,T1524,98.0,1.0,98.0,98.0,PACKAGED ATTA (1/95),ATTA,ATTA,I T C,AASHIRVAAD,AASHIRVAAD WHOLE WHEAT
25666,M3,N8,4,T1525,103.0,1.0,35.0,35.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT JAM
25667,M3,N8,4,T1525,103.0,1.0,28.0,28.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,BRITANNIA BOURBON,BRITANNIA BOURBON
25668,M3,N8,4,T1525,103.0,1.0,30.0,30.0,SQSH CRDLS & SFT DRNK-CONVERTD,CONCTN POWDERS,CONCTN POWDERS,MONDELEZ INTERNATIONAL,TANG,TANG
25669,M3,N8,4,T1525,103.0,1.0,10.0,10.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
25670,M3,N8,4,T1527,210.0,1.0,180.0,180.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,KARACHI BAKERY,KARACHI,KARACHI
25671,M3,N8,4,T1527,210.0,1.0,30.0,30.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE SIMPLE LITE CRACKR
25672,M3,N8,4,T1528,25.0,1.0,25.0,25.0,CLEANERS - UTENSIL,TRADITIONAL,POWDERS,DABUR,ODOPIC,ODOPIC SUPER SHAKTI
25673,M3,N8,4,T1529,700.0,25.0,250.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
25674,M3,N8,4,T1529,700.0,1.0,450.0,450.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,TATA GLOBAL BEVERAGES LTD,TATA TETLEY,TATA TETLEY
25675,M3,N8,4,T1533,7292.0,8.0,2800.0,350.0,PACKAGED ATTA (1/95),ATTA,ATTA,PARAKH AGRO IND,SAMRAT,SAMRAT
25676,M3,N8,4,T1533,7292.0,8.0,800.0,100.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,PARAKH FOODS AND OILS LIMITED,SAMRAT VILINA,SAMRAT VILINA
25677,M3,N8,4,T1533,7292.0,2.0,66.0,33.0,SPICES (03/04),BLENDED,CHANA/CHOLE-SNACK MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
25678,M3,N8,4,T1533,7292.0,2.0,184.0,92.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE VISIBLE WHITE,COLGATE VISIBLE WHITE
25679,M3,N8,4,T1533,7292.0,1.0,440.0,440.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,TATA GLOBAL BEVERAGES LTD,TATA GOLD,TATA GOLD MIXTURE
25680,M3,N8,4,T1533,7292.0,6.0,2670.0,445.0,PACKAGED PURE GHEE,PACKAGED PURE GHEE,PACKAGED PURE GHEE,G C M M F,AMUL,AMUL
